	1920	10.6	0	0	NP_61	47574	47847	-371138	C	R1_DM	Non-LTR_retrotransposon/R1	-4742	614	341	30	273
	1920	10.6	0	0	NP_61	73931	74204	-344781	C	R1_DM	Non-LTR_retrotransposon/R1	-4742	614	341	53	273
	1852	10.5	1.1	0	NP_61	210683	210958	-208027	C	R1_DM	Non-LTR_retrotransposon/R1	-4743	613	335	113	275
	1975	10.1	0	0	NP_61	214740	215017	-203968	C	R1_DM	Non-LTR_retrotransposon/R1	-4743	613	336	115	277
	2114	8.6	0	0	NP_61	328959	329236	-89749	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	4746	178	277
	2526	2.1	0.3	0	NP_61	1022	1307	-417678	+	Gypsy4_LTR	LTR/Gypsy	1	287	0	1	285
	2081	4.7	1.3	0	NP_61	45786	46074	-372911	+	DM412B_LTR	LTR/Gypsy	139	482	-89	27	288
	2106	4.3	1.3	0	NP_61	75026	75314	-343671	C	DM412B_LTR	LTR/Gypsy	-89	482	139	56	288
	1901	11.4	4.1	0	NP_61	321093	321382	-97603	C	R1_DM	Non-LTR_retrotransposon/R1	-4746	610	309	169	289
	1783	11	6.5	0.3	NP_61	344348	344638	-74347	C	R1_DM	Non-LTR_retrotransposon/R1	-4739	617	309	185	290
	1796	12	4.8	0.3	NP_61	323422	323713	-95272	C	R1_DM	Non-LTR_retrotransposon/R1	-4743	613	309	171	291
	1906	9.5	3.4	0	NP_61	60083	60376	-358609	+	R1_DSe	Non-LTR_retrotransposon/R1	344	647	-4770	44	293
	1350	16.9	5.1	1.3	NP_61	121206	121499	-297486	+	DM412B_LTR	LTR/Gypsy	161	465	-106	76	293
	1064	18.9	9.5	2.9	NP_61	217406	217699	-201286	+	TIRANT_LTR	LTR/Gypsy	1	313	-104	117	293
	1064	18.9	9.5	2.9	NP_61	225486	225779	-193206	+	TIRANT_LTR	LTR/Gypsy	1	313	-104	119	293
	1969	10.9	4.1	0	NP_61	308874	309167	-109818	C	R1_DM	Non-LTR_retrotransposon/R1	-4742	614	309	160	293
	1190	14.5	2	8.2	NP_61	250887	251183	-167802	+	Gypsy-13_DSim-I	LTR/Gypsy	5238	5443	-1	132	296
	1958	11.1	4	0	NP_61	328445	328741	-90244	C	R1_DM	Non-LTR_retrotransposon/R1	-4739	617	309	177	296
	2485	4	0	0	NP_61	328139	328440	-90545	C	R1_DSi	Non-LTR_retrotransposon/R1	-4350	1084	783	176	301
	2531	2.7	0.7	2.3	NP_61	120436	120742	-298243	C	DIVER_I	LTR/Pao	-5341	302	1	73	306
	2318	8.1	1.3	0	NP_61	319376	319683	-99302	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	4712	166	307
	1985	14.3	0	0	NP_61	156410	156721	-262264	+	IDEFIX_I	LTR/Gypsy	4376	4687	-941	94	311
	2237	7.3	1	0	NP_61	139100	139413	-279572	+	Gypsy-2_DSim-LTR	LTR/Gypsy	1	392	-771	84	313
	1903	8.9	1	0.5	NP_61	251154	251467	-167518	+	Gypsy-13_DSim-LTR	LTR/Gypsy	1	376	-395	132	313
	2062	7.7	4.8	0.9	NP_61	22474	22789	-396196	+	Gypsy-12_DSim-LTR	LTR/Gypsy	1	328	-3	11	315
	2065	8.3	4.4	0.9	NP_61	23177	23493	-395492	C	Gypsy-12_DSim-LTR	LTR/Gypsy	-3	328	1	13	316
	2693	2.2	0.6	0.9	NP_61	228508	228825	-190160	C	NINJA_LTR	LTR/Pao	0	317	1	123	317
	2677	2.5	0.6	0.9	NP_61	243097	243414	-175571	C	NINJA_LTR	LTR/Pao	0	317	1	126	317
	1689	17.8	7.5	0	NP_61	125721	126041	-292944	+	MDG1_I	LTR/Gypsy	4682	5026	-1151	79	320
	2352	9.1	0.6	0.6	NP_61	227959	228279	-190706	C	R1_DM	Non-LTR_retrotransposon/R1	-560	4796	4476	121	320
	2575	3.8	0	2.2	NP_61	304120	304442	-114543	+	NINJA_LTR	LTR/Pao	1	316	-1	156	322
	2586	3.2	0.3	3.1	NP_61	301530	301855	-117130	+	NINJA_LTR	LTR/Pao	1	317	0	156	325
	2436	6.5	0	2.5	NP_61	344036	344368	-74617	C	R1_DSi	Non-LTR_retrotransposon/R1	-4350	1084	760	184	332
	2053	14.8	0	0.3	NP_61	151375	151710	-267275	+	IDEFIX_I	LTR/Gypsy	4045	4379	-1249	91	335
	2153	7.4	5.6	0.8	NP_61	81515	81853	-337132	C	DM412B_LTR	LTR/Gypsy	-89	482	128	58	338
	369	34	3.1	2.8	NP_61	244851	245207	-173778	+	Gypsy-5_DSim-I	LTR/Gypsy	697	1054	-5455	124	356
	2323	9.2	7.2	0.3	NP_61	142846	143205	-275780	C	DIVER2_LTR	LTR/Pao	0	385	1	87	359
	2403	9.4	6.3	0.3	NP_61	149533	149895	-269090	+	DIVER2_LTR	LTR/Pao	1	385	0	89	362
	1496	19	8.2	2.1	NP_61	269432	269796	-149189	+	Gypsy_LTR	LTR/Gypsy	1	387	-95	145	364
	3276	1.4	0.3	0.5	NP_61	242008	242377	-176608	+	Gypsy-5_DSim-LTR	LTR/Gypsy	1	369	0	124	369
	57470	0.4	0.8	0.1	NP_61	182979	183351	-235634	+	Gypsy5_I	LTR/Gypsy	6765	7162	-406	103	372
	3112	3.7	4	0	NP_61	101909	102282	-316703	C	DIVER_I	LTR/Pao	-4398	1245	857	68	373
	3203	1.4	0.5	2.2	NP_61	234069	234443	-184542	+	Gypsy-5_DSim-LTR	LTR/Gypsy	1	369	0	124	374
	3166	4	0.5	0	NP_61	282051	282427	-136558	+	STALKER4_LTR	LTR/Gypsy	1	379	-23	147	376
	1822	10.5	3.7	2.7	NP_61	22790	23167	-395818	C	Gypsy-12_DSim-I	LTR/Gypsy	-4946	1535	1154	12	377
	3286	2.8	5	0	NP_61	162727	163123	-255862	+	TIRANT_LTR	LTR/Gypsy	1	417	0	98	396
	2254	10	3	4.1	NP_61	251996	252392	-166593	+	Gypsy-31_DYa-I	LTR/Gypsy	1	393	-7175	134	396
	2931	7.2	0	1.5	NP_61	269035	269431	-149554	+	DM412	LTR/Gypsy	2285	2675	-3802	144	396
	2659	6.3	0.2	8.7	NP_61	111907	112306	-306679	+	Gypsy-5_DSim-LTR	LTR/Gypsy	1	369	0	72	399
	3226	4	0	1.3	NP_61	95950	96350	-322635	+	Gypsy-3_DSe-I	LTR/Gypsy	2970	3365	-3797	62	400
	2605	5.2	1	10.3	NP_61	129485	129887	-289098	+	Gypsy-5_DSim-LTR	LTR/Gypsy	1	369	0	81	402
	2643	5.2	0.7	10.3	NP_61	101473	101876	-317109	+	Gypsy-5_DSim-LTR	LTR/Gypsy	1	369	0	66	403
	2647	11	2.7	1	NP_61	251467	251871	-167114	+	Gypsy-31_DYa-I	LTR/Gypsy	7155	7566	-2	133	404
	2415	13.8	1	2.5	NP_61	268471	268878	-150107	+	GTWIN_LTR	LTR/Gypsy	1	402	-93	143	407
	3143	8.3	1.2	0	NP_61	50592	51002	-367983	+	R1_DM	Non-LTR_retrotransposon/R1	4318	4733	-623	33	410
	3218	7.3	1.2	0.2	NP_61	52377	52788	-366197	+	R1_DM	Non-LTR_retrotransposon/R1	4318	4733	-623	35	411
	2057	13.3	6.3	4	NP_61	150988	151401	-267584	+	MDG1_LTR	LTR/Gypsy	1	423	-19	90	413
	3606	2.6	0.2	0	NP_61	170623	171038	-247947	+	TIRANT_LTR	LTR/Gypsy	1	417	0	99	415
	3868	0.2	0	0	NP_61	373702	374125	-44860	+	Stalker2_LTR	LTR/Gypsy	1	424	0	211	423
	3868	0.2	0	0	NP_61	381400	381823	-37162	+	Stalker2_LTR	LTR/Gypsy	1	424	0	211	423
	2265	11.5	9.7	1.1	NP_61	292349	292773	-126212	+	ZAM_I	LTR/Gypsy	949	1410	-6080	154	424
	3786	0.7	0.7	0.2	NP_61	175081	175508	-243477	+	Gypsy5_LTR	LTR/Gypsy	1	430	0	102	427
	2141	15.1	9.9	1.1	NP_61	161269	161702	-257283	+	ZAM_LTR	LTR/Gypsy	1	472	0	96	433
	2088	18	1.7	3.3	NP_61	407497	407932	-11053	+	Gypsy1-LTR_DM	LTR/Gypsy	2	392	-16	222	435
	322	27.3	6.3	6.5	NP_61	247925	248370	-170615	+	Pifo_I	LTR/Gypsy	6789	7233	-879	129	445
	2094	7.8	6.9	2.5	NP_61	253364	253816	-165169	+	Gypsy-12_DSim-LTR	LTR/Gypsy	1	594	0	136	452
	3935	0.9	0.2	0	NP_61	375513	375972	-43013	+	Stalker2_I	LTR/Gypsy	1126	1586	-5810	211	459
	1975	7.1	9.9	7.3	NP_61	416239	416700	-2285	C	DNAREP1_DM	RC/Helitron	0	692	1	224	461
	1612	13.3	5.8	5	NP_61	348692	349162	-69823	C	R1_DM	Non-LTR_retrotransposon/R1	-4760	596	29	191	470
	2564	13.3	9	0.8	NP_61	372339	372815	-46170	+	MDG1_I	LTR/Gypsy	69	584	-6012	210	476
	3100	11.3	1.2	0.6	NP_61	403202	403680	-15305	+	DM412B_LTR	LTR/Gypsy	1	482	-89	215	478
	3385	7.5	1	1.9	NP_61	369474	369959	-49026	+	DM412B_LTR	LTR/Gypsy	1	482	-89	207	485
	1422	25.4	1.6	4.4	NP_61	246308	246798	-172187	+	Gypsy-5_DSim-I	LTR/Gypsy	3280	3757	-3405	127	490
	4117	0.8	0.6	6.8	NP_61	395203	395714	-23271	+	DM412B_LTR	LTR/Gypsy	1	482	-89	213	511
	3706	3.8	0.8	7.3	NP_61	35566	36078	-382907	+	DM412B_LTR	LTR/Gypsy	1	482	-89	23	512
	2974	12.9	2.9	0.2	NP_61	368955	369473	-49512	+	DM412	LTR/Gypsy	642	1174	-5303	206	518
	2883	10.2	8.3	3.2	NP_61	141010	141537	-277448	+	MDG1_I	LTR/Gypsy	374	927	-5669	79	527
	1815	12.5	4	5.3	NP_61	350821	351379	-67606	C	R1_DM	Non-LTR_retrotransposon/R1	-4686	748	309	192	558
	298	29.3	9.3	5.6	NP_61	245496	246060	-172925	+	Gypsy-5_DSim-I	LTR/Gypsy	3202	3413	-3799	124	564
	5145	1	0.4	0.2	NP_61	395715	396284	-22701	+	DM412	LTR/Gypsy	1	561	-5916	214	569
	3671	9.5	2.8	1.9	NP_61	161776	162353	-256632	+	Gypsy8_I	LTR/Gypsy	2451	3033	-1314	97	577
	4447	7.9	1.2	0	NP_61	349164	349746	-69239	C	R1_DM	Non-LTR_retrotransposon/R1	-449	4907	4318	192	582
	4416	9.2	0.7	0	NP_61	316783	317371	-101614	C	R1_DM	Non-LTR_retrotransposon/R1	-446	4910	4318	165	588
	5357	1.4	0.2	0	NP_61	111314	111906	-307079	+	Gypsy-5_DSim-I	LTR/Gypsy	6569	7162	0	70	592
	4902	3.4	0	1.4	NP_61	95360	95953	-323032	+	Gypsy-3_DSe-I	LTR/Gypsy	1629	2214	-4948	62	593
	4071	9.3	6.7	0.2	NP_61	326642	327235	-91750	C	R1_DM	Non-LTR_retrotransposon/R1	-406	4950	4318	175	593
	4043	9.3	6.9	0.8	NP_61	358593	359189	-59796	C	R1_DM	Non-LTR_retrotransposon/R1	-406	4950	4318	197	596
	3290	13.2	5.9	1.4	NP_61	121534	122139	-296846	+	DM412	LTR/Gypsy	1	633	-5844	77	605
	2733	16.3	9.6	1.8	NP_61	406455	407061	-11924	C	DNAREP1_DSim	RC/Helitron	0	692	40	221	606
	4375	10	3.9	0	NP_61	361270	361878	-57107	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	4391	199	608
	4563	9.3	1	0	NP_61	321592	322206	-96779	C	R1_DSi	Non-LTR_retrotransposon/R1	-404	5030	4410	168	614
	4692	7.9	1.6	0.3	NP_61	59232	59856	-359129	+	R1_DM	Non-LTR_retrotransposon/R1	4318	4950	-406	42	624
	4384	3.7	0.2	6.7	NP_61	80890	81514	-337471	C	DM412	LTR/Gypsy	-5900	577	1	57	624
	4575	10.1	1	0.2	NP_61	47955	48582	-370403	+	R1_DSi	Non-LTR_retrotransposon/R1	4318	4950	-406	32	627
	4707	8.9	1	0.2	NP_61	61454	62081	-356904	+	R1_DM	Non-LTR_retrotransposon/R1	4318	4950	-406	46	627
	4646	9.2	0.8	0.2	NP_61	54167	54795	-364190	+	R1_DM	Non-LTR_retrotransposon/R1	4318	4950	-406	37	628
	4653	8.9	0.9	0.3	NP_61	344853	345481	-73504	C	R1_DM	Non-LTR_retrotransposon/R1	-406	4950	4318	186	628
	4714	9.7	0.5	0	NP_61	33741	34370	-384615	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	4391	19	629
	4680	10.3	0.5	0	NP_61	72516	73145	-345840	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	4391	51	629
	4759	9.4	0.5	0	NP_61	74314	74943	-344042	+	R1_DSi	Non-LTR_retrotransposon/R1	4391	5023	-411	55	629
	4777	8.6	0.6	0.2	NP_61	307454	308083	-110902	C	R1_DM	Non-LTR_retrotransposon/R1	-406	4950	4318	158	629
	4734	8.8	0.8	0.3	NP_61	323928	324557	-94428	C	R1_DM	Non-LTR_retrotransposon/R1	-406	4950	4318	173	629
	4745	9.4	0.5	0.2	NP_61	46157	46787	-372198	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	4391	28	630
	4675	9.2	0.8	0.5	NP_61	56729	57359	-361626	+	R1_DM	Non-LTR_retrotransposon/R1	4318	4950	-406	39	630
	5035	4.4	0	2.1	NP_61	305829	306459	-112526	C	R1_DSi	Non-LTR_retrotransposon/R1	-3417	2017	1400	157	630
	4827	2.5	0.9	0.3	NP_61	281419	282050	-136935	+	STALKER4_I	LTR/Gypsy	5895	6530	0	147	631
	4658	8.4	0.8	1.3	NP_61	353422	354059	-64926	C	R1_DSi	Non-LTR_retrotransposon/R1	-404	4952	4318	196	637
	5772	1.7	0.8	0	NP_61	126037	126687	-292298	C	FW_DM	Non-LTR_retrotransposon/Jockey	-3534	1158	503	80	650
	935	29.2	4.1	3.6	NP_61	247109	247770	-171215	+	Gypsy-5_DSim-I	LTR/Gypsy	5605	6148	-333	124	661
	4222	8.6	7.7	0.7	NP_61	1308	1981	-417004	+	ZAM_I	LTR/Gypsy	642	1362	-6128	2	673
	5596	3.3	0.6	0.6	NP_61	317404	318078	-100907	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1598	166	674
	5762	3.5	0	0.4	NP_61	49882	50562	-368423	+	R1_DSi	Non-LTR_retrotransposon/R1	1595	2272	-3162	32	680
	4789	7.3	5.8	0.8	NP_61	71604	72291	-346694	C	R1_DSe	Non-LTR_retrotransposon/R1	-4346	1071	350	50	687
	4194	5.9	3.6	7.6	NP_61	242402	243096	-175889	C	NINJA_I	LTR/Pao	-5342	669	1	126	694
	6156	3.2	0	0.4	NP_61	96344	97065	-321920	+	Gypsy-3_DSe-I	LTR/Gypsy	3541	4259	-2903	62	721
	6045	4.5	0.3	0.5	NP_61	34407	35145	-383840	C	R1_DSi	Non-LTR_retrotransposon/R1	-3163	2271	1535	20	738
	6177	4.1	0	0.5	NP_61	46822	47563	-371422	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1535	29	741
	6103	4.3	0.1	0.7	NP_61	73179	73920	-345065	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1535	52	741
	6442	2.9	0.1	0.5	NP_61	308119	308873	-110112	C	R1_DSi	Non-LTR_retrotransposon/R1	-3167	2267	1516	159	754
	2226	16.5	5.7	6.4	NP_61	252455	253223	-165762	+	Gypsy-31_DYa-I	LTR/Gypsy	422	884	-6684	134	768
	732	20.3	2.7	12.9	NP_61	372914	373701	-45284	+	MDG1_I	LTR/Gypsy	599	1796	-27	210	787
	5488	7.1	1.5	1.7	NP_61	36079	36875	-382110	+	MDG1_I	LTR/Gypsy	1	993	-5065	24	796
	1762	32.7	0.8	0.9	NP_61	259633	260441	-158544	+	HMSBEAGLE_I	LTR/Gypsy	892	2113	-4416	140	808
	2172	21.6	18.3	2.3	NP_61	175509	176335	-242650	+	Gypsy-5_DSim-I	LTR/Gypsy	25	981	-6181	102	826
	4477	9.2	6.5	1	NP_61	363642	364491	-54494	C	R1_DSi	Non-LTR_retrotransposon/R1	-4161	1273	15	201	849
	7224	3.7	0.2	0.6	NP_61	327269	328139	-90846	C	R1_DSi	Non-LTR_retrotransposon/R1	-3167	2267	1400	176	870
	7281	3.6	0.3	0.5	NP_61	345511	346385	-72600	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1399	187	874
	7289	4.1	0	0.5	NP_61	343160	344036	-74949	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1400	184	876
	6354	6.3	4.8	1	NP_61	141966	142845	-276140	+	MDG1_I	LTR/Gypsy	1227	2140	-4456	79	879
	3924	11.1	1.5	0.3	NP_61	84250	85143	-333842	C	R1_DSi	Non-LTR_retrotransposon/R1	-1987	3457	2491	51	893
	7512	3.7	1	0	NP_61	83353	84247	-334738	C	R1_DSi	Non-LTR_retrotransposon/R1	-5	5429	4526	60	894
	7677	3.6	1.2	0	NP_61	11139	12044	-406941	C	R1_DSi	Non-LTR_retrotransposon/R1	-5	5429	4513	4	905
	6894	6.3	1.8	0	NP_61	36846	37753	-381232	+	DM412	LTR/Gypsy	1234	2157	-4320	24	907
	5663	9	1.9	3.9	NP_61	249611	250521	-168464	+	Gypsy8_I	LTR/Gypsy	2451	3343	-1004	131	910
	8015	2.2	0.3	0.3	NP_61	135455	136367	-282618	+	MDG1_I	LTR/Gypsy	2914	3795	-3031	79	912
	5565	10	0.8	5.6	NP_61	299143	300062	-118923	+	Gypsy8_I	LTR/Gypsy	2451	3328	-1019	155	919
	7884	4.2	1.6	0	NP_61	112339	113275	-305710	C	DIVER_I	LTR/Pao	-4398	1245	294	73	936
	6851	5.9	5	0.7	NP_61	149896	150832	-268153	C	MDG1_I	LTR/Gypsy	-4456	2140	1164	88	936
	8063	4	1.1	0.1	NP_61	304857	305819	-113166	C	R1_DSi	Non-LTR_retrotransposon/R1	-5	5429	4457	157	962
	8266	3.5	0.1	0.4	NP_61	60450	61420	-357565	+	R1_DSi	Non-LTR_retrotransposon/R1	1305	2272	-3162	45	970
	4488	13.4	4.7	3.8	NP_61	346384	347391	-71594	C	R1_DSe	Non-LTR_retrotransposon/R1	-4350	1067	369	188	1007
	4856	8.8	12.4	6.2	NP_61	306459	307470	-111515	C	R1_DSi	Non-LTR_retrotransposon/R1	-4350	1084	9	157	1011
	9240	1.4	0.1	0.2	NP_61	1	1021	-417964	+	Gypsy4_I	LTR/Gypsy	5269	6387	-24	1	1020
	8437	4.8	0.6	0.5	NP_61	347653	348687	-70298	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1237	190	1034
	7586	6.6	3	0.6	NP_61	349781	350815	-68170	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1213	193	1034
	2539	26.1	2.4	12.2	NP_61	218004	219083	-199902	+	TIRANT_I	LTR/Gypsy	351	1336	-6356	118	1079
	9319	4.1	1.5	0	NP_61	129920	131024	-287961	C	DIVER_I	LTR/Pao	-4398	1245	124	83	1104
	9797	1.9	0.1	0.2	NP_61	302993	304119	-114866	+	NINJA_I	LTR/Pao	4886	6011	0	156	1126
	10121	1.2	1	0	NP_61	30350	31497	-387488	C	Gypsy-8_DSe-I	LTR/Gypsy	-5322	1159	1	17	1147
	7302	5.9	3.7	0.7	NP_61	301857	303008	-115977	+	NINJA_I	LTR/Pao	1690	2947	-3064	156	1151
	9642	0.8	1.4	2.6	NP_61	374132	375290	-43695	+	Stalker2_I	LTR/Gypsy	1	1145	-6251	211	1158
	2305	19.9	2.4	6.8	NP_61	171043	172211	-246774	+	Gypsy8_I	LTR/Gypsy	3407	5232	-212	97	1168
	2626	17.5	4.8	7.5	NP_61	70309	71488	-347497	+	Gypsy8_I	LTR/Gypsy	3407	5443	-1	49	1179
	9992	4.4	0.7	0.6	NP_61	322206	323422	-95563	C	R1_DSi	Non-LTR_retrotransposon/R1	-3309	2125	908	170	1216
	10368	2.8	1.4	0	NP_61	367064	368284	-50701	C	R1_DSi	Non-LTR_retrotransposon/R1	-1796	3638	2401	204	1220
	7408	1.8	1.2	0.4	NP_61	37754	39003	-379982	C	ROO_I	LTR/Pao	0	8256	7429	25	1249
	4958	13.4	4.8	3.3	NP_61	341776	343025	-75960	+	Gypsy-13_DSim-LTR	LTR/Gypsy	1	829	-7068	182	1249
	10196	4.3	2.5	1.6	NP_61	139628	140898	-278087	+	Helena_Ds	Non-LTR_retrotransposon/Jockey	3619	4901	-11	86	1270
	10218	4.9	4	0.3	NP_61	319776	321083	-97902	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	917	168	1307
	7489	7.3	9.9	4.7	NP_61	318079	319392	-99593	C	R1_DSi	Non-LTR_retrotransposon/R1	-4043	1391	9	166	1313
	5725	13.8	2.6	5.5	NP_61	68980	70295	-348690	+	Gypsy8_I	LTR/Gypsy	2457	3328	-1019	49	1315
	7990	8.8	2.9	1.5	NP_61	48566	49884	-369101	+	R1_DSi	Non-LTR_retrotransposon/R1	9	1433	-4001	32	1318
	10787	4.4	2.5	0.6	NP_61	52787	54135	-364850	+	R1_DSi	Non-LTR_retrotransposon/R1	899	2272	-3162	36	1348
	11061	3.9	2.1	0.3	NP_61	51001	52350	-366635	+	R1_DSi	Non-LTR_retrotransposon/R1	899	2272	-3162	34	1349
	10881	4.8	1.5	0.1	NP_61	57845	59206	-359779	+	R1_DSi	Non-LTR_retrotransposon/R1	892	2272	-3162	40	1361
	10998	7.3	1.1	0.3	NP_61	81927	83345	-335640	C	R1_DSi	Non-LTR_retrotransposon/R1	-3312	2122	692	59	1418
	12374	2.7	0.1	0	NP_61	361914	363335	-55650	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	850	200	1421
	8826	6.9	5.8	0.7	NP_61	188097	189555	-229430	C	R1_DSi	Non-LTR_retrotransposon/R1	-3185	2249	364	106	1458
	2674	20.1	6.5	6.1	NP_61	300056	301529	-117456	+	Gypsy8_I	LTR/Gypsy	3407	4093	-254	155	1473
	12012	5.1	3	0.3	NP_61	12032	13552	-405433	C	R1_DM	Non-LTR_retrotransposon/R1	-2003	3353	1792	5	1520
	10957	7.2	2.1	2.5	NP_61	351380	352971	-66014	C	R1_DSi	Non-LTR_retrotransposon/R1	-2613	2821	1237	194	1591
	13690	2.1	3.4	0.4	NP_61	97056	98682	-320303	C	FW_DM	Non-LTR_retrotransposon/Jockey	-2513	2179	503	65	1626
	11103	6.4	0.5	0.7	NP_61	62295	63934	-355051	+	R1_DSi	Non-LTR_retrotransposon/R1	309	2220	-3214	43	1639
