913	12.3	7.5	1.9	NP_60	107278	107574	-321405	+	Gypsy-1_DSim-I	LTR/Gypsy	6618	7002	-20	53	296
1386	8.4	11.7	6.3	NP_60	186068	186384	-242595	C	MDG1_I	LTR/Gypsy	-5718	878	546	97	316
1052	9.7	18.2	6.2	NP_60	26581	26898	-402081	+	Gypsy-1_DSe-LTR	LTR/Gypsy	5	358	0	17	317
1095	9.6	17.8	6.2	NP_60	150295	150615	-278364	+	Gypsy-1_DSe-LTR	LTR/Gypsy	3	358	0	86	320
2439	4.6	0	0	NP_60	95396	95718	-333261	+	Gypsy-1_DSim-I	LTR/Gypsy	3760	4082	-2940	50	322
2236	6.5	1	0	NP_60	268967	269293	-159686	+	Gypsy-2_DSim-LTR	LTR/Gypsy	1	405	-758	141	326
701	27.3	2.7	1.8	NP_60	110004	110331	-318648	+	Gypsy-31_DYa-I	LTR/Gypsy	5327	5657	-1833	54	327
792	22.2	4.7	3.2	NP_60	10344	10672	-418307	+	Gypsy5_I	LTR/Gypsy	245	450	-6059	4	328
721	27.6	2.4	1.8	NP_60	73470	73798	-355181	+	ZAM_I	LTR/Gypsy	5327	5657	-1833	31	328
700	28.5	2.1	1.8	NP_60	137556	137887	-291092	+	ZAM_I	LTR/Gypsy	5327	5659	-1831	76	331
1870	12	0.5	0.7	NP_60	75731	76072	-352907	C	Gypsy-13_DSim-LTR	LTR/Gypsy	-112	659	388	32	341
1910	11.4	0.5	0.7	NP_60	112248	112589	-316390	C	Gypsy-13_DSim-LTR	LTR/Gypsy	-112	659	388	56	341
350	31.6	1.7	6	NP_60	137185	137531	-291448	+	Gypsy-31_DYa-I	LTR/Gypsy	5600	5932	-1280	75	346
364	31.8	1.4	6	NP_60	109632	109979	-319000	+	ACCORD2_I	LTR/Gypsy	5600	5932	-1280	55	347
1340	17.9	7.7	1.9	NP_60	324873	325224	-103755	+	Gypsy-1_DSim-I	LTR/Gypsy	5997	6368	-60	162	351
2837	0.9	0	2	NP_60	209031	209389	-219590	C	LINEJ1_DM	Non-LTR_retrotransposon/Jockey	0	5020	4669	109	358
3016	2.2	0	0	NP_60	32663	33023	-395956	+	Gypsy-1_DSe-I	LTR/Gypsy	5997	6357	-71	17	360
3076	1.4	0	0	NP_60	178436	178796	-250183	+	BEL_LTR	LTR/Pao	1	361	0	95	360
3037	1.9	0	0	NP_60	184188	184548	-244431	+	BEL_LTR	LTR/Pao	1	361	0	95	360
2686	6.1	0.8	0	NP_60	284632	284992	-143987	+	Gypsy10_LTR	LTR/Gypsy	1	364	0	149	360
2618	6.1	1.1	0.3	NP_60	291603	291963	-137016	+	Gypsy10_LTR	LTR/Gypsy	1	364	0	150	360
439	29.3	0.6	1.2	NP_60	82144	82505	-346474	+	Gypsy-26_DBp-I	LTR/Gypsy	2219	2361	-1801	35	361
439	29.3	0.6	1.2	NP_60	118612	118973	-310006	+	Gypsy-26_DBp-I	LTR/Gypsy	2219	2361	-1801	59	361
2777	3	5.5	0	NP_60	232334	232695	-196284	+	Gypsy-3_DSe-I	LTR/Gypsy	1783	2164	-4366	120	361
3031	2.5	0	0	NP_60	258779	259140	-169839	+	Gypsy-9_DSim-LTR	LTR/Gypsy	1	362	0	133	361
333	27.6	1.1	7.8	NP_60	73089	73451	-355528	+	ZAM_I	LTR/Gypsy	5600	5864	-1348	31	362
1303	18.3	8.8	2.3	NP_60	217129	217492	-211487	+	Gypsy_LTR	LTR/Gypsy	1	387	-95	110	363
2278	9	5.4	2.1	NP_60	190763	191135	-237844	+	DIVER2_LTR	LTR/Pao	1	385	0	102	372
2276	8.8	5.4	2.1	NP_60	312292	312664	-116315	+	DIVER2_LTR	LTR/Pao	1	385	0	156	372
2609	4.4	0.3	3	NP_60	373519	373891	-55088	+	DM412	LTR/Gypsy	5763	6125	-352	187	372
2431	7.9	4.8	1.8	NP_60	162098	162471	-266508	C	DIVER2_LTR	LTR/Pao	0	385	1	91	373
2942	4.5	0.5	0	NP_60	318353	318729	-110250	C	STALKER4_LTR	LTR/Gypsy	-23	379	1	160	376
1943	12.4	0.8	4.1	NP_60	61731	62109	-366870	+	Gypsy-28_DYa-LTR	LTR/Gypsy	1	367	0	26	378
2937	2.1	6.7	0.2	NP_60	84188	84576	-344403	+	DM297_LTR	LTR/Gypsy	1	414	0	37	388
2950	1.8	6.7	0.2	NP_60	120666	121054	-307925	+	DM297_LTR	LTR/Gypsy	1	414	0	61	388
1712	19.1	1.8	2	NP_60	224986	225376	-203603	+	Gypsy_LTR	LTR/Gypsy	1	390	-92	117	390
2789	4.8	0.5	4	NP_60	13362	13753	-415226	+	STALKER4_LTR	LTR/Gypsy	1	379	-23	5	391
2761	1.2	24.8	0	NP_60	362491	362883	-66096	C	R1_DSi	Non-LTR_retrotransposon/R1	-1503	3931	3441	181	392
2995	4.3	0	0	NP_60	217585	217981	-210998	+	DM412	LTR/Gypsy	2672	3068	-3409	113	396
2985	2.3	3.8	0.7	NP_60	39071	39468	-389511	+	DM297_LTR	LTR/Gypsy	5	414	0	19	397
1178	18.1	2.5	11.7	NP_60	90369	90768	-338211	+	ROVER-LTR_DM	LTR/Gypsy	1	367	0	46	399
1178	18.1	2.5	11.7	NP_60	126863	127262	-301717	+	ROVER-LTR_DM	LTR/Gypsy	1	367	0	70	399
2451	5.8	0.7	10	NP_60	256847	257249	-171730	+	Gypsy-5_DSim-LTR	LTR/Gypsy	1	369	0	131	402
3166	2.9	0.7	0.7	NP_60	9828	10241	-418738	C	DM297_LTR	LTR/Gypsy	0	414	1	3	413
3116	3.2	0.7	1	NP_60	59167	59581	-369398	+	DM412	LTR/Gypsy	1	414	0	22	414
2243	16.6	0.2	0.5	NP_60	85569	85987	-342992	C	Gypsy2_I	LTR/Gypsy	-601	5534	5117	41	418
2258	16.3	0.2	0.5	NP_60	122049	122467	-306512	C	Gypsy2_I	LTR/Gypsy	-601	5534	5117	65	418
2585	8.9	0.2	4.2	NP_60	273157	273577	-155402	+	MDG1_I	LTR/Gypsy	374	778	-5818	144	420
3371	2.6	1.6	0.2	NP_60	149868	150293	-278686	+	Gypsy-1_DSe-I	LTR/Gypsy	5997	6428	0	86	425
3397	2.6	1.4	0.2	NP_60	26149	26575	-402404	+	Gypsy-1_DSe-I	LTR/Gypsy	5997	6428	0	17	426
1642	15.9	3.1	1.3	NP_60	84577	85008	-343971	C	STALKER4_I	LTR/Gypsy	-5642	888	389	38	431
1642	16	3	1.3	NP_60	121055	121486	-307493	C	STALKER4_I	LTR/Gypsy	-5642	888	389	62	431
2869	11.1	0.2	0	NP_60	223124	223557	-205422	C	Gypsy_I	LTR/Gypsy	-5562	945	511	115	433
2668	9.1	2	2.5	NP_60	303850	304290	-124689	+	Gypsy-29_DWil-LTR	LTR/Gypsy	1	439	0	155	440
2668	9.1	2	2.5	NP_60	310045	310485	-118494	+	Gypsy-29_DWil-LTR	LTR/Gypsy	1	439	0	155	440
1402	23.6	2.2	2.7	NP_60	25629	26072	-402907	+	Gypsy5_I	LTR/Gypsy	727	1168	-3655	16	443
1377	23.9	2.2	2.7	NP_60	149348	149791	-279188	+	Gypsy16-I_Dya	LTR/Gypsy	727	1168	-3655	85	443
2284	14.6	2.5	1.3	NP_60	144767	145223	-283756	+	DM412B_LTR	LTR/Gypsy	1	434	-137	79	456
2320	14.6	2.6	1.1	NP_60	21047	21504	-407475	+	DM412B_LTR	LTR/Gypsy	1	465	-106	10	457
3276	3.4	3	0	NP_60	39469	39933	-389046	+	DM297_I	LTR/Gypsy	1	479	-5688	19	464
2322	15.2	2.1	0.6	NP_60	80372	80846	-348133	+	DM412B_LTR	LTR/Gypsy	1	482	-89	34	474
2359	15.6	1.7	0.6	NP_60	116835	117311	-311668	+	DM412B_LTR	LTR/Gypsy	1	482	-89	58	476
2949	10.3	1.2	0.6	NP_60	426703	427181	-1798	+	DM412B_LTR	LTR/Gypsy	1	482	-89	214	478
1659	4.2	13.1	0.7	NP_60	208234	208713	-220266	+	Gypsy-11_DSim-I	LTR/Gypsy	1	795	-5569	106	479
2282	6.2	6.8	0.3	NP_60	272522	273001	-155978	+	Gypsy-2_DSim-I	LTR/Gypsy	3018	3580	-110	143	479
290	31.8	3	2.5	NP_60	110903	111384	-317595	+	Gypsy-1_DSim-I	LTR/Gypsy	1344	1530	-1277	53	481
1268	19.6	12.4	2.8	NP_60	20268	20750	-408229	+	Gypsy-3_DSe-I	LTR/Gypsy	670	1197	-6176	9	482
1289	19.4	12.4	2.8	NP_60	79589	80071	-348908	+	Gypsy-3_DSe-I	LTR/Gypsy	670	1197	-6176	33	482
1246	20	12.4	2.8	NP_60	116052	116534	-312445	+	Gypsy-3_DSe-I	LTR/Gypsy	670	1197	-6176	57	482
1292	19.6	12.4	2.8	NP_60	143982	144464	-284515	+	Gypsy-3_DSe-I	LTR/Gypsy	670	1197	-6176	78	482
2241	11.1	3.9	9.1	NP_60	398124	398610	-30369	+	Gypsy8_I	LTR/Gypsy	2865	3328	-1019	199	486
2814	2.9	3.2	12	NP_60	280173	280662	-148317	+	Gypsy-5_DSe-LTR	LTR/Gypsy	1	436	-62	145	489
2766	13.3	0.4	0.8	NP_60	423423	423922	-5057	+	Gypsy-8_DSim-I	LTR/Gypsy	87	584	-6012	213	499
2764	13.7	0.2	0.8	NP_60	409028	409528	-19451	+	Gypsy-53_DEl-I	LTR/Gypsy	87	584	-6012	208	500
3481	2.6	0.6	7.7	NP_60	373892	374394	-54585	+	DM412	LTR/Gypsy	13	482	-89	189	502
2475	11.5	0.2	9.3	NP_60	401816	402321	-26658	+	Gypsy8_I	LTR/Gypsy	2865	3328	-1019	202	505
2563	11.1	0	9.3	NP_60	351007	351513	-77466	+	Gypsy8_I	LTR/Gypsy	2865	3328	-1019	177	506
2486	11.7	0	9.3	NP_60	384158	384664	-44315	+	Gypsy8_I	LTR/Gypsy	2865	3328	-1019	194	506
3508	3	1	7.5	NP_60	367632	368140	-60839	+	DM412	LTR/Gypsy	5	482	-89	187	508
3406	4.4	0.6	7.5	NP_60	39934	40448	-388531	+	DM412B_LTR	LTR/Gypsy	1	482	-89	20	514
3470	3.6	0.6	7.7	NP_60	380220	380735	-48244	+	DM412B_LTR	LTR/Gypsy	1	482	-89	191	515
3311	6.9	0.4	3.8	NP_60	191136	191659	-237320	+	Gypsy8_I	LTR/Gypsy	2214	2720	-1627	98	523
280	32.4	2.7	2.3	NP_60	138424	138959	-290020	+	Gypsy-1_DSim-I	LTR/Gypsy	6185	6577	-585	74	535
2654	12.3	4.6	1.3	NP_60	16274	16812	-412167	C	Gypsy-13_DSim-LTR	LTR/Gypsy	-2	769	285	8	538
1519	29.2	1.8	0.7	NP_60	13803	14353	-414626	+	Gypsy-31_DYa-I	LTR/Gypsy	3326	3882	-3686	6	550
1164	32.5	0.7	1.9	NP_60	59582	60147	-368832	+	Gypsy-1_DSim-I	LTR/Gypsy	5029	5587	-460	23	565
296	31.4	2.9	2.5	NP_60	74302	74870	-354109	+	ZAM_I	LTR/Gypsy	1344	1530	-1277	31	568
2466	13.6	1.5	8.1	NP_60	362873	363441	-65538	+	Gypsy8_I	LTR/Gypsy	2865	3310	-1037	182	568
4433	2.5	0	0.9	NP_60	315123	315692	-113287	+	ACCORD2_I	LTR/Gypsy	6637	7201	-11	158	569
4749	0.2	0.3	0.3	NP_60	374395	374964	-54015	+	DM412	LTR/Gypsy	1	570	-5907	190	569
4802	0	0.2	0.3	NP_60	368141	368711	-60268	+	DM412	LTR/Gypsy	1	570	-5907	188	570
1307	29.2	1.7	1.9	NP_60	82925	83503	-345476	+	Gypsy-26_DBp-I	LTR/Gypsy	2355	2932	-857	35	578
1164	29.3	1.9	3.8	NP_60	119393	119981	-308998	+	Gypsy-26_DBp-I	LTR/Gypsy	2355	2932	-857	59	588
3107	9.2	6.1	1.4	NP_60	86790	87395	-341584	+	Gypsy-1_DSim-LTR	LTR/Gypsy	1	720	-5437	45	605
3133	9.3	6.2	1.4	NP_60	123276	123881	-305098	+	Gypsy-1_DSim-LTR	LTR/Gypsy	1	724	-5433	69	605
3121	11.5	3.9	2.1	NP_60	189378	189990	-238989	+	Gypsy8_I	LTR/Gypsy	651	1274	-5256	98	612
3014	13.4	2.8	3.8	NP_60	268327	268964	-160015	+	DM412	LTR/Gypsy	1	632	-5845	140	637
2284	24.8	2.5	1.4	NP_60	326105	326743	-102236	+	Gypsy-31_DEl-I	LTR/Gypsy	860	1505	-5321	163	638
4518	9.8	0	0	NP_60	211718	212362	-216617	+	Gypsy_I	LTR/Gypsy	511	1155	-5352	110	644
3301	7.1	2.9	1.6	NP_60	127274	127925	-301054	+	Gypsy-1_DSim-I	LTR/Gypsy	2880	3655	-3367	71	651
3258	8.3	1.7	0.8	NP_60	90780	91432	-337547	+	Gypsy-1_DSim-I	LTR/Gypsy	2880	3655	-3367	47	652
1745	20.2	1.7	7.5	NP_60	402410	403074	-25905	+	Gypsy8_I	LTR/Gypsy	4889	5231	-213	196	664
5642	2.5	0.1	0	NP_60	159664	160345	-268634	+	Gypsy-1_DSe-I	LTR/Gypsy	5675	6357	-71	86	681
1853	20.8	2.3	3.4	NP_60	271857	272539	-156440	+	Gypsy-34_DEl-I	LTR/Gypsy	3739	4408	-316	142	682
2602	13.5	4.8	3.5	NP_60	139822	140510	-288469	C	Gypsy-13_DSim-LTR	LTR/Gypsy	-2	769	200	77	688
1448	32.6	0.7	1	NP_60	24097	24786	-404193	+	Gypsy2-I_DM	LTR/Gypsy	808	1495	-5050	14	689
1441	32.8	0.7	1	NP_60	147816	148505	-280474	+	Gypsy2-I_DM	LTR/Gypsy	808	1495	-5050	83	689
664	22.2	2.3	13.3	NP_60	409635	410349	-18630	+	Gypsy-53_DEl-I	LTR/Gypsy	572	1514	-4600	208	714
4834	4.5	2.6	1.1	NP_60	379516	380235	-48744	+	DM412	LTR/Gypsy	5763	6477	0	189	719
4421	7.8	1.9	1.7	NP_60	186419	187142	-241837	+	Gypsy-13_DSim-LTR	LTR/Gypsy	1	769	-2	98	723
3623	6.3	1.3	2	NP_60	348179	348928	-80051	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	1237	174	749
5676	3.2	8.1	0	NP_60	189988	190762	-238217	+	Gypsy-13_DSim-I	LTR/Gypsy	3308	4145	-1299	101	774
5134	7.1	1.3	1.2	NP_60	40449	41225	-387754	+	MDG1_I	LTR/Gypsy	1	778	-5818	21	776
1548	32.8	0.6	0.7	NP_60	414941	415717	-13262	+	HMSBEAGLE_I	LTR/Gypsy	921	2113	-4416	210	776
4664	11.2	0.1	1.7	NP_60	407996	408777	-20202	+	DM412	LTR/Gypsy	1259	2100	-4369	207	781
4950	6.5	8.8	0.2	NP_60	283326	284111	-144868	+	MDG1_I	LTR/Gypsy	4746	5598	-998	146	785
2188	28.4	2.5	0.7	NP_60	103642	104439	-324540	+	Gypsy-1_DSim-I	LTR/Gypsy	2153	2964	-3545	53	797
3486	11.6	7.5	1.5	NP_60	424435	425235	-3744	+	Gypsy-8_DSim-I	LTR/Gypsy	3	1531	-4583	213	800
6547	2.1	2	0	NP_60	256040	256846	-172133	+	Gypsy-5_DSim-I	LTR/Gypsy	6340	7162	0	129	806
2875	8.9	0.7	4.4	NP_60	62110	62928	-366051	+	Gypsy-28_DYa-I	LTR/Gypsy	1263	1677	-6320	26	818
3800	6.6	1.8	2.4	NP_60	62929	63801	-365178	+	Gypsy-1_DSim-LTR	LTR/Gypsy	1	504	-18	23	872
5393	13.5	3.6	0	NP_60	187143	188021	-240958	+	Gypsy_I	LTR/Gypsy	4064	4974	-1533	99	878
3661	4.1	3.7	1.2	NP_60	328802	329684	-99295	+	Gypsy-1_DSim-LTR	LTR/Gypsy	1	522	0	162	882
7028	2.6	2.1	0.2	NP_60	403078	403972	-25007	C	R1_DSi	Non-LTR_retrotransposon/R1	-1092	4342	3431	203	894
6285	4.5	7.7	2.4	NP_60	177535	178435	-250544	C	BATUMI_I	LTR/Pao	-5730	2233	1284	94	900
2087	18.3	1.4	6.5	NP_60	338761	339669	-89310	+	Gypsy-13_DSim-I	LTR/Gypsy	3407	3949	-398	153	908
7208	3	0	0	NP_60	209389	210301	-218678	+	Gypsy-11_DSim-I	LTR/Gypsy	893	1805	-4559	106	912
7331	2	2.6	0.5	NP_60	313008	313928	-115051	+	ACCORD2_I	LTR/Gypsy	112	1051	-6161	158	920
5103	10.4	0.2	6.2	NP_60	315909	316838	-112141	+	Gypsy8_I	LTR/Gypsy	2451	3328	-1019	159	929
6724	2.5	7.6	1.5	NP_60	160601	161560	-267419	C	STALKER4_I	LTR/Gypsy	0	6530	5512	88	959
2051	19	2.1	8.5	NP_60	363435	364442	-64537	+	Gypsy8_I	LTR/Gypsy	3407	5231	-213	182	1007
7462	5.8	2.2	0.1	NP_60	347123	348137	-80842	C	R1_DSi	Non-LTR_retrotransposon/R1	-5	5429	4394	174	1014
2027	19.1	3.7	7.2	NP_60	395051	396071	-32908	+	Gypsy8_I	LTR/Gypsy	3407	5231	-213	196	1020
5135	13	3.8	2.4	NP_60	145258	146283	-282696	+	DM412	LTR/Gypsy	1	1040	-5437	80	1025
2121	19.3	1.5	7.1	NP_60	398699	399732	-29247	+	Gypsy8_I	LTR/Gypsy	3407	5231	-213	196	1033
5293	11.9	3.8	3.3	NP_60	21520	22554	-406425	+	DM412	LTR/Gypsy	1	1040	-5437	11	1034
2098	19.3	1.4	7.4	NP_60	351596	352631	-76348	+	Gypsy8_I	LTR/Gypsy	3407	5231	-213	172	1035
2094	19.2	1.4	7.3	NP_60	381070	382105	-46874	+	Gypsy8_I	LTR/Gypsy	3407	5231	-213	182	1035
1045	32.8	4.5	4.1	NP_60	36958	38015	-390964	+	Gypsy5_I	LTR/Gypsy	4680	5921	-1241	16	1057
4963	18.2	11.3	0.5	NP_60	269388	270507	-158472	+	Gypsy-34_DEl-I	LTR/Gypsy	10	1250	-3474	142	1119
5825	1.8	0.9	0.4	NP_60	354182	355310	-73669	C	ROO_I	LTR/Pao	0	8256	7556	180	1128
10267	0.8	0	0.1	NP_60	223648	224837	-204142	+	LINEJ1_DM	Non-LTR_retrotransposon/Jockey	3819	5007	-13	116	1189
9737	1.8	0	0.6	NP_60	313929	315131	-113848	+	ACCORD2_I	LTR/Gypsy	1680	2875	-4337	158	1202
10299	0.9	0	0.5	NP_60	210420	211627	-217352	C	LINEJ1_DM	Non-LTR_retrotransposon/Jockey	0	5020	3819	111	1207
3249	8.6	6.4	4.6	NP_60	184549	185759	-243220	C	BATUMI_I	LTR/Pao	-6676	1287	1	94	1210
9328	4.3	3	0.6	NP_60	257282	258496	-170483	C	DIVER_I	LTR/Pao	-4398	1245	1	132	1214
6210	20.8	0.2	0.2	NP_60	270510	271737	-157242	+	Gypsy-34_DEl-I	LTR/Gypsy	1481	2708	-2016	142	1227
6143	12.8	3.9	2.4	NP_60	406657	407901	-21078	+	DM412	LTR/Gypsy	1	1263	-5214	207	1244
8224	12.8	0.2	0	NP_60	188022	189297	-239682	+	Gypsy_I	LTR/Gypsy	5213	6490	-17	99	1275
3370	30.1	3.6	0.5	NP_60	108139	109429	-319550	+	Gypsy-31_DYa-I	LTR/Gypsy	3015	4344	-3224	54	1290
2363	29.5	1.4	1.8	NP_60	80822	82144	-346835	+	Gypsy-26_DBp-I	LTR/Gypsy	770	3336	-3599	35	1322
2439	29.5	1	1.7	NP_60	117287	118612	-310367	+	Gypsy-26_DBp-I	LTR/Gypsy	770	3336	-3599	59	1325
3208	31.6	0.5	0.5	NP_60	35375	36709	-392270	+	Gypsy5_I	LTR/Gypsy	2206	3540	-2969	16	1334
7659	4.4	3.5	1	NP_60	191725	193081	-235898	+	Gypsy-11_DSim-I	LTR/Gypsy	1	1053	-5494	104	1356
5811	11.7	3.9	0.9	NP_60	60301	61673	-367306	C	DM412	LTR/Gypsy	-246	6231	5030	25	1372
3467	29.4	3	0.5	NP_60	71522	72906	-356073	+	Gypsy5_I	LTR/Gypsy	2145	3564	-2945	30	1384
3339	30.5	3.4	1.3	NP_60	135693	137083	-291896	+	Gypsy-31_DYa-I	LTR/Gypsy	3015	4433	-3135	75	1390
1999	22.3	6.4	5.4	NP_60	316892	318294	-110685	+	Gypsy-13_DSim-I	LTR/Gypsy	3407	4050	-297	153	1402
6979	9.5	4.1	2.1	NP_60	225778	227185	-201794	+	Gypsy-3_DSe-I	LTR/Gypsy	285	1787	-4743	120	1407
4119	20.7	1.5	4	NP_60	265717	267139	-161840	+	NOMAD_I	LTR/Gypsy	6032	7528	-11	136	1422
3217	27.9	1.4	2	NP_60	419428	420862	-8117	+	Gypsy-53_DEl-I	LTR/Gypsy	2376	3801	-588	208	1434
10987	3.3	2.4	0.1	NP_60	410350	411785	-17194	+	Gypsy-8_DSim-I	LTR/Gypsy	3	1470	-3942	209	1435
11369	3.4	1.4	0.1	NP_60	364540	365999	-62980	C	R1_DSi	Non-LTR_retrotransposon/R1	-5	5429	3951	184	1459
10945	4.4	2.9	0.1	NP_60	352720	354181	-74798	C	R1_DSi	Non-LTR_retrotransposon/R1	-5	5429	3927	179	1461
9743	2.5	4.1	1.4	NP_60	153656	155138	-273841	+	Gypsy-1_DSe-I	LTR/Gypsy	4156	5679	-749	86	1482
12112	2.7	0.1	0.1	NP_60	366020	367512	-61467	C	R1_DSi	Non-LTR_retrotransposon/R1	-501	4933	3441	185	1492
12285	3	1.3	0	NP_60	411788	413358	-15621	+	Gypsy-8_DSim-I	LTR/Gypsy	2001	3591	-1821	209	1570
12371	3.9	0.2	0.2	NP_60	349435	351017	-77962	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	3441	176	1582
9617	14.4	0.3	0.4	NP_60	337172	338754	-90225	+	Gypsy-13_DSim-I	LTR/Gypsy	3720	5274	-1552	153	1582
13189	1.1	0.2	1.6	NP_60	300562	302155	-126824	+	Gypsy-2_DBp-I	LTR/Gypsy	2742	4313	-875	154	1593
2466	18.9	1.4	7.9	NP_60	345409	347034	-81945	+	Gypsy8_I	LTR/Gypsy	2868	5231	-213	172	1625
2498	19	1.4	8	NP_60	341725	343354	-85625	+	Gypsy8_I	LTR/Gypsy	2865	5231	-213	169	1629
13376	3.5	0.2	0.1	NP_60	302155	303848	-125131	+	Gypsy-13_DSim-I	LTR/Gypsy	626	2321	-3123	153	1693
11067	3.4	1.4	4.6	NP_60	368713	370421	-58558	+	DM412	LTR/Gypsy	510	2165	-4312	187	1708
11975	3.9	4.3	1.9	NP_60	421469	423206	-5773	+	Gypsy-8_DSim-I	LTR/Gypsy	3577	5355	-57	212	1737
